"adshex","reg","name","name2","type","squawk","latitude","longitude","altitude","heading","timestamp","loc_timestamp","loc_date"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.498806,-81.672108,3575,122.8,"2016-07-19 02:27:19","2016-07-18 22:27:19","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.491404,-81.696699,3300,233.9,"2016-07-19 02:28:20","2016-07-18 22:28:20","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.505091,-81.683413,3575,62.8,"2016-07-19 02:29:22","2016-07-18 22:29:22","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.493406,-81.682902,3625,195.9,"2016-07-19 02:30:19","2016-07-18 22:30:19","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.502996,-81.693825,3400,271.4,"2016-07-19 02:31:20","2016-07-18 22:31:20","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.502111,-81.672619,3575,109.6,"2016-07-19 02:32:22","2016-07-18 22:32:22","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.489216,-81.687501,3525,232.9,"2016-07-19 02:33:23","2016-07-18 22:33:23","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.503694,-81.691398,3725,3,"2016-07-19 02:34:19","2016-07-18 22:34:19","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.503322,-81.669808,3300,111.1,"2016-07-19 02:35:16","2016-07-18 22:35:16","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.49471,-81.686799,3725,240.9,"2016-07-19 02:36:20","2016-07-18 22:36:20","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.501786,-81.698871,3600,339.9,"2016-07-19 02:37:22","2016-07-18 22:37:22","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.504486,-81.667317,3575,88.3,"2016-07-19 02:38:20","2016-07-18 22:38:20","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.486982,-81.681178,3300,215.2,"2016-07-19 02:39:15","2016-07-18 22:39:15","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.501413,-81.697083,3625,333.4,"2016-07-19 02:40:20","2016-07-18 22:40:20","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.502903,-81.668786,3575,113.1,"2016-07-19 02:41:22","2016-07-18 22:41:22","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.490101,-81.687118,3750,232.3,"2016-07-19 02:42:20","2016-07-18 22:42:20","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.504486,-81.692931,3700,347.7,"2016-07-19 02:43:18","2016-07-18 22:43:18","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.498015,-81.675174,3575,150.8,"2016-07-19 02:44:19","2016-07-18 22:44:19","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.491497,-81.696508,3200,236.6,"2016-07-19 02:45:20","2016-07-18 22:45:20","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.51198,-81.686224,3600,32.2,"2016-07-19 02:46:21","2016-07-18 22:46:21","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.498713,-81.667317,3625,131.7,"2016-07-19 02:47:21","2016-07-18 22:47:21","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50",,41.496479,-81.520599,3400,144.7,"2016-07-19 02:47:43","2016-07-18 22:47:43","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.490194,-81.679773,3625,219.2,"2016-07-19 02:48:23","2016-07-18 22:48:23","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.491404,-81.684116,3725,247.4,"2016-07-19 02:49:19","2016-07-18 22:49:19","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50",,41.525481,-81.655628,2700,229.3,"2016-07-19 02:49:20","2016-07-18 22:49:20","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50",,41.501692,-81.667828,3850,203.1,"2016-07-19 02:50:17","2016-07-18 22:50:17","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.499318,-81.685394,2725,345.4,"2016-07-19 02:50:17","2016-07-18 22:50:17","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50",,41.47879,-81.681102,3100,201.7,"2016-07-19 02:51:21","2016-07-18 22:51:21","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.509187,-81.674918,3800,54.8,"2016-07-19 02:51:21","2016-07-18 22:51:21","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.480418,-81.705003,2900,278.1,"2016-07-19 02:52:18","2016-07-18 22:52:18","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.494104,-81.673002,2900,198.9,"2016-07-19 02:52:21","2016-07-18 22:52:21","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.492894,-81.684819,3300,242.4,"2016-07-19 02:53:17","2016-07-18 22:53:17","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.512586,-81.71139,3675,0,"2016-07-19 02:53:20","2016-07-18 22:53:20","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.531486,-81.678815,3575,51.3,"2016-07-19 02:54:20","2016-07-18 22:54:20","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.507511,-81.687693,3750,343.4,"2016-07-19 02:54:23","2016-07-18 22:54:23","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.521198,-81.651476,3675,103,"2016-07-19 02:55:18","2016-07-18 22:55:18","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.51631,-81.685394,3600,12,"2016-07-19 02:55:21","2016-07-18 22:55:21","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.522315,-81.669617,3300,57.4,"2016-07-19 02:56:19","2016-07-18 22:56:19","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.486516,-81.671277,3200,194.5,"2016-07-19 02:56:22","2016-07-18 22:56:22","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.475204,-81.700085,3200,233,"2016-07-19 02:57:22","2016-07-18 22:57:22","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.508303,-81.662718,3400,137.1,"2016-07-19 02:57:22","2016-07-18 22:57:22","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.497596,-81.673896,3575,213.4,"2016-07-19 02:58:16","2016-07-18 22:58:16","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.493406,-81.715606,3725,333.4,"2016-07-19 02:58:22","2016-07-18 22:58:22","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.516496,-81.699893,3700,28.7,"2016-07-19 02:59:19","2016-07-18 22:59:19","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.491684,-81.69127,3700,236,"2016-07-19 02:59:21","2016-07-18 22:59:21","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.486703,-81.70628,3600,243.4,"2016-07-19 03:00:18","2016-07-18 23:00:18","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.510398,-81.666104,3675,100.9,"2016-07-19 03:00:19","2016-07-18 23:00:19","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.482885,-81.671022,3550,197.4,"2016-07-19 03:01:21","2016-07-18 23:01:21","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.508582,-81.708324,3800,1.2,"2016-07-19 03:01:21","2016-07-18 23:01:21","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.473715,-81.698807,2775,247.3,"2016-07-19 03:02:21","2016-07-18 23:02:21","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.521617,-81.689226,3200,42.3,"2016-07-19 03:02:21","2016-07-18 23:02:21","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.485911,-81.717331,3300,321.3,"2016-07-19 03:03:20","2016-07-18 23:03:20","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.509513,-81.672619,3800,131.3,"2016-07-19 03:03:21","2016-07-18 23:03:21","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.505882,-81.708069,3575,26.9,"2016-07-19 03:04:19","2016-07-18 23:04:19","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.489822,-81.674727,3400,181.8,"2016-07-19 03:04:21","2016-07-18 23:04:21","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.510305,-81.663421,3650,102.2,"2016-07-19 03:08:18","2016-07-18 23:08:18","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.478323,-81.70973,3300,238.3,"2016-07-19 03:08:21","2016-07-18 23:08:21","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.505184,-81.710815,2700,5.3,"2016-07-19 03:09:21","2016-07-18 23:09:21","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.490799,-81.674088,3400,199.7,"2016-07-19 03:09:21","2016-07-18 23:09:21","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.521803,-81.688396,3200,44.6,"2016-07-19 03:10:11","2016-07-18 23:10:11","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.484422,-81.694272,3750,240.9,"2016-07-19 03:10:11","2016-07-18 23:10:11","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.499086,-81.662207,3700,148,"2016-07-19 03:11:21","2016-07-18 23:11:21","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.495687,-81.699701,3675,8.5,"2016-07-19 03:11:21","2016-07-18 23:11:21","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.477904,-81.683094,3475,221.7,"2016-07-19 03:12:20","2016-07-18 23:12:20","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.508396,-81.673896,3700,64.2,"2016-07-19 03:12:22","2016-07-18 23:12:22","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.47972,-81.706408,2975,268.2,"2016-07-19 03:13:21","2016-07-18 23:13:21","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.497177,-81.659269,3400,117.1,"2016-07-19 03:13:21","2016-07-18 23:13:21","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.511096,-81.696124,3300,312.3,"2016-07-19 03:14:29","2016-07-18 23:14:29","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.481023,-81.686927,2800,225.6,"2016-07-19 03:14:29","2016-07-18 23:14:29","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.496991,-81.695102,1625,347.9,"2016-07-19 03:15:16","2016-07-18 23:15:16","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.505696,-81.667828,3675,92.4,"2016-07-19 03:15:17","2016-07-18 23:15:17","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.508815,-81.657417,1600,69.4,"2016-07-19 03:16:15","2016-07-18 23:16:15","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.482978,-81.688523,3600,227.7,"2016-07-19 03:16:19","2016-07-18 23:16:19","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.509699,-81.652818,900,70.8,"2016-07-19 03:16:23","2016-07-18 23:16:23","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.490101,-81.711326,2875,305.7,"2016-07-19 03:17:20","2016-07-18 23:17:20","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.510584,-81.695613,3300,36.7,"2016-07-19 03:18:16","2016-07-18 23:18:16","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.500901,-81.671405,4100,126.5,"2016-07-19 03:19:20","2016-07-18 23:19:20","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.486703,-81.698105,3950,234.8,"2016-07-19 03:20:21","2016-07-18 23:20:21","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.498713,-81.710815,4100,332.7,"2016-07-19 03:21:16","2016-07-18 23:21:16","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.509793,-81.676579,3900,81.1,"2016-07-19 03:22:20","2016-07-18 23:22:20","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.488611,-81.679773,3875,195.6,"2016-07-19 03:23:19","2016-07-18 23:23:19","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.488518,-81.708708,3900,264.7,"2016-07-19 03:24:17","2016-07-18 23:24:17","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.509699,-81.652818,800,70.8,"2016-07-19 03:25:17","2016-07-18 23:25:17","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.509699,-81.652818,1300,70.8,"2016-07-19 03:25:17","2016-07-18 23:25:17","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.509699,-81.652818,1200,70.8,"2016-07-19 03:25:17","2016-07-18 23:25:17","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.509699,-81.652818,900,70.8,"2016-07-19 03:25:17","2016-07-18 23:25:17","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.506208,-81.692931,3875,51.7,"2016-07-19 03:25:22","2016-07-18 23:25:22","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.504299,-81.663676,3900,107.9,"2016-07-19 03:26:20","2016-07-18 23:26:20","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.485492,-81.676387,3900,220.4,"2016-07-19 03:27:17","2016-07-18 23:27:17","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.488611,-81.705706,4575,274.7,"2016-07-19 03:28:18","2016-07-18 23:28:18","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.506906,-81.703725,3825,18.8,"2016-07-19 03:29:21","2016-07-18 23:29:21","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.508815,-81.674918,4650,88.3,"2016-07-19 03:30:21","2016-07-18 23:30:21","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.492801,-81.674918,4200,173.5,"2016-07-19 03:31:21","2016-07-18 23:31:21","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.493499,-81.70941,4200,255.4,"2016-07-19 03:32:20","2016-07-18 23:32:20","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.504486,-81.711199,4750,22.8,"2016-07-19 03:33:18","2016-07-18 23:33:18","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.514215,-81.674727,4675,76,"2016-07-19 03:34:18","2016-07-18 23:34:18","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.488006,-81.673896,3925,195.9,"2016-07-19 03:35:19","2016-07-18 23:35:19","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.475996,-81.703598,4450,249.4,"2016-07-19 03:36:21","2016-07-18 23:36:21","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.496013,-81.724421,3900,316.6,"2016-07-19 03:37:22","2016-07-18 23:37:22","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.517613,-81.694528,3900,48.3,"2016-07-19 03:38:17","2016-07-18 23:38:17","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.50351,-81.665497,4400,104.7,"2016-07-19 03:39:18","2016-07-18 23:39:18","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.479394,-81.686416,3850,222.5,"2016-07-19 03:40:18","2016-07-18 23:40:18","2016-07-18"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4402",41.480804,-81.712376,3875,282.7,"2016-07-19 03:41:17","2016-07-18 23:41:17","2016-07-18"
